,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,preferred_liq,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2023-11-07,35399.12,152400.0,473.55,12554000.0,2240232999.9999995,0.0528,5394825888.0,10229353900.0,-7074761012.0,0.0,1.0,5944946700.0,22.505807401531726,0.012139557113270671,True,False
2023-11-08,35624.72,152400.0,474.5,12554000.0,2240232999.9999995,0.0528,5429207328.0,10229353900.0,-7040379572.0,0.0,1.0,5956873000.0,22.507811515909598,0.012139557113270671,True,False
2023-11-09,36701.09,152400.0,494.07,12554000.0,2240232999.9999995,0.0527,5593246115.999999,10229353900.0,-6876340784.0,0.0,1.0,6202554780.0,22.54822710541384,0.012139557113270671,True,False
2023-11-10,37301.63,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5684768412.0,10229353900.0,-6784818488.0,0.0,1.0,6392245720.0,22.57835148647377,0.012139557113270671,True,False
2023-11-11,37130.0,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5658612000.0,10229353900.0,-6810974900.0,0.0,1.0,6392245720.0,22.57835148647377,0.012139557113270671,True,False
2023-11-12,37064.13,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5648573412.0,10229353900.0,-6821013488.0,0.0,1.0,6392245720.0,22.57835148647377,0.012139557113270671,True,False
2023-11-13,36462.93,152400.0,504.88,12554000.0,2240232999.9999995,0.0528,5556950532.0,10229353900.0,-6912636368.0,0.0,1.0,6338263520.0,22.569870675135597,0.012139557113270671,True,False
2023-11-14,35551.19,152400.0,480.0,12554000.0,2240232999.9999995,0.0526,5418001356.0,10229353900.0,-7051585544.0,0.0,1.0,6025920000.0,22.519336001761552,0.012139557113270671,True,False
2023-11-15,37858.2,152400.0,505.95,12554000.0,2240232999.9999995,0.0526,5769589680.0,10229353900.0,-6699997220.0,0.0,1.0,6351696300.0,22.571987748035383,0.012139557113270671,True,False
2023-11-16,36163.51,152400.0,489.08,12554000.0,2240232999.9999995,0.0525,5511318924.0,10229353900.0,-6958267976.0,0.0,1.0,6139910320.0,22.538075973135605,0.012139557113270671,True,False
2023-11-17,36613.92,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5579961408.0,10229353900.0,-6889625492.0,0.0,1.0,6104005880.0,22.532211094230856,0.012139557113270671,True,False
2023-11-18,36568.1,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5572978440.0,10229353900.0,-6896608460.0,0.0,1.0,6104005880.0,22.532211094230856,0.012139557113270671,True,False
2023-11-19,37359.86,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5693642664.0,10229353900.0,-6775944236.0,0.0,1.0,6104005880.0,22.532211094230856,0.012139557113270671,True,False
2023-11-20,37448.78,152400.0,508.53,12554000.0,2240232999.9999995,0.0527,5707194072.0,10229353900.0,-6762392828.0,0.0,1.0,6384085620.0,22.57707410865812,0.012139557113270671,True,False
2023-11-21,35741.65,152400.0,493.04,12554000.0,2240232999.9999995,0.0526,5447027460.0,10229353900.0,-7022559440.0,0.0,1.0,6189624160.0,22.546140204513602,0.012139557113270671,True,False
2023-11-22,37408.34,152400.0,507.88,12554000.0,2240232999.9999995,0.0527,5701031015.999999,10229353900.0,-6768555884.0,0.0,1.0,6375925520.0,22.575795097061206,0.012139557113270671,True,False
2023-11-23,37294.28,152400.0,507.88,12554000.0,2240232999.9999995,0.0527,5683648272.0,10229353900.0,-6785938628.0,0.0,1.0,6375925520.0,22.575795097061206,0.012139557113270671,True,False
2023-11-24,37713.57,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5747548068.0,10229353900.0,-6722038832.0,0.0,1.0,6531092960.0,22.59984014142051,0.012139557113270671,True,False
2023-11-25,37780.67,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5757774108.0,10229353900.0,-6711812792.0,0.0,1.0,6531092960.0,22.59984014142051,0.012139557113270671,True,False
2023-11-26,37447.43,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5706988332.0,10229353900.0,-6762598568.0,0.0,1.0,6531092960.0,22.59984014142051,0.012139557113270671,True,False
2023-11-27,37242.7,152400.0,495.38,12554000.0,2240232999.9999995,0.0528,5675787480.0,10229353900.0,-6793799420.0,0.0,1.0,6219000520.0,22.55087504268289,0.012139557113270671,True,False
2023-11-28,37818.87,152400.0,505.87,12554000.0,2240232999.9999995,0.0527,5763595788.0,10229353900.0,-6705991112.0,0.0,1.0,6350691980.0,22.571829617142207,0.012139557113270671,True,False
2023-11-29,37854.64,152400.0,507.1,12554000.0,2240232999.9999995,0.0525,5769047136.0,10229353900.0,-6700539764.0,0.0,1.0,6366133400.0,22.574258120660588,0.012139557113270671,True,False
2023-11-30,37723.96,174530.0,498.3,12554000.0,2240232999.9999995,0.0525,6583962738.8,10229353900.0,-5885624161.199999,0.0,1.0,6255658200.0,22.556752203146974,0.013902341883065158,True,False
2023-12-01,38682.52,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6751260215.599999,10229353900.0,-5718326684.4,0.0,1.0,6624494719.999999,22.61403993723085,0.013902341883065158,True,False
2023-12-02,39450.35,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6885269585.5,10229353900.0,-5584317314.5,0.0,1.0,6624494719.999999,22.61403993723085,0.013902341883065158,True,False
2023-12-03,39972.26,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6976358537.8,10229353900.0,-5493228362.199999,0.0,1.0,6624494719.999999,22.61403993723085,0.013902341883065158,True,False
2023-12-04,41991.1,174530.0,563.22,13673000.0,2240232999.9999995,0.0526,7328706683.0,10229353900.0,-5140880217.0,0.0,1.0,7700907060.0,22.764603958868175,0.012764572515175893,True,False
2023-12-05,44073.32,174530.0,577.5,13673000.0,2240232999.9999995,0.0525,7692116539.6,10229353900.0,-4777470360.4,0.0,1.0,7896157500.0,22.789642085687166,0.012764572515175893,True,False
2023-12-06,43762.69,174530.0,568.885,13673000.0,2240232999.9999995,0.0525,7637902285.700001,10229353900.0,-4831684614.299999,0.0,1.0,7778364605.0,22.774611948027687,0.012764572515175893,True,False
2023-12-07,43273.14,174530.0,571.09,13673000.0,2240232999.9999995,0.0524,7552461124.2,10229353900.0,-4917125775.799999,0.0,1.0,7808513570.0,22.778480458740443,0.012764572515175893,True,False
2023-12-08,44170.99,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7709162884.7,10229353900.0,-4760424015.299999,0.0,1.0,8195459470.0,22.826846114684596,0.012764572515175893,True,False
2023-12-09,43713.6,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7629334608.0,10229353900.0,-4840252292.0,0.0,1.0,8195459470.0,22.826846114684596,0.012764572515175893,True,False
2023-12-10,43789.51,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7642583180.3,10229353900.0,-4827003719.699999,0.0,1.0,8195459470.0,22.826846114684596,0.012764572515175893,True,False
2023-12-11,41253.4,174530.0,555.8,13673000.0,2240232999.9999995,0.0526,7199955902.0,10229353900.0,-5269630998.0,0.0,1.0,7599453399.999999,22.751342160599624,0.012764572515175893,True,False
2023-12-12,41492.39,174530.0,558.32,13673000.0,2240232999.9999995,0.0526,7241666826.7,10229353900.0,-5227920073.299999,0.0,1.0,7633909360.000001,22.755865918000115,0.012764572515175893,True,False
2023-12-13,42869.03,174530.0,586.0,13673000.0,2240232999.9999995,0.0524,7481931805.9,10229353900.0,-4987655094.1,0.0,1.0,8012378000.0,22.804253432868233,0.012764572515175893,True,False
2023-12-14,43022.26,174530.0,582.37,13673000.0,2240232999.9999995,0.052300000000000006,7508675037.8,10229353900.0,-4960911862.199999,0.0,1.0,7962745010.0,22.798039627857946,0.012764572515175893,True,False
2023-12-15,41940.3,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7319840559.000001,10229353900.0,-5149746340.999998,0.0,1.0,7799215930.0,22.777289043794433,0.012764572515175893,True,False
2023-12-16,42278.03,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7378784575.9,10229353900.0,-5090802324.1,0.0,1.0,7799215930.0,22.777289043794433,0.012764572515175893,True,False
2023-12-17,41374.65,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7221117664.5,10229353900.0,-5248469235.5,0.0,1.0,7799215930.0,22.777289043794433,0.012764572515175893,True,False
2023-12-18,42657.8,174530.0,571.9,13673000.0,2240232999.9999995,0.0526,7445065834.000001,10229353900.0,-5024521065.999998,0.0,1.0,7819588700.0,22.779897794212488,0.012764572515175893,True,False
2023-12-19,42275.99,174530.0,571.3,13673000.0,2240232999.9999995,0.052300000000000006,7378428534.7,10229353900.0,-5091158365.299999,0.0,1.0,7811384899.999999,22.778848109021634,0.012764572515175893,True,False
2023-12-20,43668.93,174530.0,573.47,13673000.0,2240232999.9999995,0.0524,7621538352.9,10229353900.0,-4848048547.1,0.0,1.0,7841055310.0,22.782639268117517,0.012764572515175893,True,False
2023-12-21,43861.8,174530.0,581.95,13673000.0,2240232999.9999995,0.052199999999999996,7655199954.000001,10229353900.0,-4814386945.999998,0.0,1.0,7957002350.000001,22.797318176679205,0.012764572515175893,True,False
2023-12-22,43969.04,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7673916551.2,10229353900.0,-4795670348.799999,0.0,1.0,8466868520.0,22.859426562963485,0.012764572515175893,True,False
2023-12-23,43702.16,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7627337984.8,10229353900.0,-4842248915.199999,0.0,1.0,8466868520.0,22.859426562963485,0.012764572515175893,True,False
2023-12-24,42991.5,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7503306495.0,10229353900.0,-4966280405.0,0.0,1.0,8466868520.0,22.859426562963485,0.012764572515175893,True,False
2023-12-25,43576.13,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7605341968.9,10229353900.0,-4864244931.1,0.0,1.0,8466868520.0,22.859426562963485,0.012764572515175893,True,False
2023-12-26,42508.93,174530.0,603.89,13673000.0,2240232999.9999995,0.0525,7419083552.9,10229353900.0,-5050503347.1,0.0,1.0,8256987970.0,22.83432570543502,0.012764572515175893,True,False
2023-12-27,43428.85,189150.0,670.71,13673000.0,2240232999.9999995,0.0524,8214566977.5,10229353900.0,-4255019922.5,0.0,1.0,9170617830.0,22.939270496081495,0.013833833101733342,True,False
2023-12-28,42563.76,189150.0,667.88,13673000.0,2240232999.9999995,0.0525,8050935204.0,10229353900.0,-4418651696.0,0.0,1.0,9131923240.0,22.935042159971974,0.013833833101733342,True,False
2023-12-29,42066.95,189150.0,631.62,14750000.0,2240232999.9999995,0.052000000000000005,7956963592.499999,10229353900.0,-4512623307.5,0.0,1.0,9316395000.0,22.955041588241393,0.012823728813559322,True,False
2023-12-30,42140.28,189150.0,631.62,14750000.0,2240232999.9999995,0.052000000000000005,7970833962.0,10229353900.0,-4498752938.0,0.0,1.0,9316395000.0,22.955041588241393,0.012823728813559322,True,False
2023-12-31,42283.58,189150.0,631.62,14750000.0,2254140000.0,0.052000000000000005,7997939157.0,10229353900.0,-4485554743.0,0.0,1.0,9316395000.0,22.955041588241393,0.012823728813559322,True,False
2024-01-01,44179.55,189150.0,631.62,14750000.0,2254140000.0,0.052000000000000005,8356561882.500001,10229353900.0,-4126932017.499999,0.0,1.0,9316395000.0,22.955041588241393,0.012823728813559322,True,False
2024-01-02,44946.91,189150.0,685.15,14750000.0,2254140000.0,0.052199999999999996,8501708026.500001,10229353900.0,-3981785873.499999,0.0,1.0,10105962500.0,23.036391433142313,0.012823728813559322,True,False
2024-01-03,42845.23,189150.0,631.06,14750000.0,2254140000.0,0.0524,8104175254.500001,10229353900.0,-4379318645.499999,0.0,1.0,9308135000.0,22.954154585934052,0.012823728813559322,True,False
2024-01-04,44151.1,189150.0,655.81,14750000.0,2254140000.0,0.0524,8351180565.0,10229353900.0,-4132313335.0,0.0,1.0,9673197500.0,22.99262475359578,0.012823728813559322,True,False
2024-01-05,44145.11,189150.0,631.08,14750000.0,2254140000.0,0.0524,8350047556.5,10229353900.0,-4133446343.5,0.0,1.0,9308430000.0,22.954186278139357,0.012823728813559322,True,False
2024-01-06,43968.32,189150.0,631.08,14750000.0,2254140000.0,0.0524,8316607728.0,10229353900.0,-4166886172.0,0.0,1.0,9308430000.0,22.954186278139357,0.012823728813559322,True,False
2024-01-07,43929.02,189150.0,631.08,14750000.0,2254140000.0,0.0524,8309174132.999999,10229353900.0,-4174319767.000001,0.0,1.0,9308430000.0,22.954186278139357,0.012823728813559322,True,False
2024-01-08,46951.04,189150.0,598.01,14750000.0,2254140000.0,0.0525,8880789216.0,10229353900.0,-3602704684.0,0.0,1.0,8820647500.0,22.900361116968945,0.012823728813559322,True,False
2024-01-09,46110.0,189150.0,577.29,14750000.0,2254140000.0,0.0524,8721706500.0,10229353900.0,-3761787400.0,0.0,1.0,8515027499.999999,22.86509838065068,0.012823728813559322,True,False
2024-01-10,46653.99,189150.0,565.67,14750000.0,2254140000.0,0.052300000000000006,8824602208.5,10229353900.0,-3658891691.5,0.0,1.0,8343632499.999999,22.844764510050773,0.012823728813559322,True,False
2024-01-11,46339.16,189150.0,536.18,14750000.0,2254140000.0,0.052300000000000006,8765052114.0,10229353900.0,-3718441786.0,0.0,1.0,7908654999.999999,22.791223566341213,0.012823728813559322,True,False
2024-01-12,42782.73,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8092353379.500001,10229353900.0,-4391140520.499999,0.0,1.0,7161567500.0,22.691994718539483,0.012823728813559322,True,False
2024-01-13,42847.99,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8104697308.5,10229353900.0,-4378796591.5,0.0,1.0,7161567500.0,22.691994718539483,0.012823728813559322,True,False
2024-01-14,41732.35,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,7893674002.5,10229353900.0,-4589819897.5,0.0,1.0,7161567500.0,22.691994718539483,0.012823728813559322,True,False
2024-01-15,42511.1,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8040974565.0,10229353900.0,-4442519335.0,0.0,1.0,7161567500.0,22.691994718539483,0.012823728813559322,True,False
2024-01-16,43137.95,189150.0,482.14,14750000.0,2254140000.0,0.052199999999999996,8159543242.499999,10229353900.0,-4323950657.500001,0.0,1.0,7111565000.0,22.684988169057934,0.012823728813559322,True,False
2024-01-17,42776.1,189150.0,499.0,14750000.0,2254140000.0,0.0524,8091099315.0,10229353900.0,-4392394585.0,0.0,1.0,7360250000.0,22.719359736501623,0.012823728813559322,True,False
2024-01-18,41327.5,189150.0,486.6,14750000.0,2254140000.0,0.052199999999999996,7817096625.0,10229353900.0,-4666397275.0,0.0,1.0,7177350000.0,22.694196071099526,0.012823728813559322,True,False
2024-01-19,41659.03,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7879805524.5,10229353900.0,-4603688375.5,0.0,1.0,7094750000.0,22.682620910855864,0.012823728813559322,True,False
2024-01-20,41696.04,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7886805966.0,10229353900.0,-4596687934.0,0.0,1.0,7094750000.0,22.682620910855864,0.012823728813559322,True,False
2024-01-21,41580.33,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7864919419.5,10229353900.0,-4618574480.5,0.0,1.0,7094750000.0,22.682620910855864,0.012823728813559322,True,False
2024-01-22,39568.02,189150.0,470.19,14750000.0,2254140000.0,0.052199999999999996,7484290982.999999,10229353900.0,-4999202917.000001,0.0,1.0,6935302500.0,22.65989050908419,0.012823728813559322,True,False
2024-01-23,39897.6,189150.0,450.19,14750000.0,2254140000.0,0.0521,7546631040.0,10229353900.0,-4936862860.0,0.0,1.0,6640302500.0,22.61642335662597,0.012823728813559322,True,False
2024-01-24,40084.88,189150.0,450.99,14750000.0,2254140000.0,0.0521,7582055051.999999,10229353900.0,-4901438848.000001,0.0,1.0,6652102500.0,22.618198807057954,0.012823728813559322,True,False
2024-01-25,39961.09,189150.0,457.78,14750000.0,2254140000.0,0.0521,7558640173.499999,10229353900.0,-4924853726.500001,0.0,1.0,6752255000.0,22.633142360114604,0.012823728813559322,True,False
2024-01-26,41823.51,189150.0,494.5,14750000.0,2254140000.0,0.0521,7910916916.5,10229353900.0,-4572576983.5,0.0,1.0,7293875000.0,22.71030079181287,0.012823728813559322,True,False
2024-01-27,42120.63,189150.0,494.5,14750000.0,2254140000.0,0.0521,7967117164.499999,10229353900.0,-4516376735.500001,0.0,1.0,7293875000.0,22.71030079181287,0.012823728813559322,True,False
2024-01-28,42031.06,189150.0,494.5,14750000.0,2254140000.0,0.0521,7950174999.0,10229353900.0,-4533318901.0,0.0,1.0,7293875000.0,22.71030079181287,0.012823728813559322,True,False
2024-01-29,43302.7,189150.0,513.81,14750000.0,2254140000.0,0.052199999999999996,8190705704.999999,10229353900.0,-4292788195.000001,0.0,1.0,7578697499.999999,22.74860718806249,0.012823728813559322,True,False
2024-01-30,42941.1,189150.0,519.51,14750000.0,2254140000.0,0.0521,8122309065.0,10229353900.0,-4361184835.0,0.0,1.0,7662772500.0,22.759639700382273,0.012823728813559322,True,False
2024-01-31,42580.0,189150.0,501.21,14750000.0,2254140000.0,0.052199999999999996,8054007000.0,10229353900.0,-4429486900.0,0.0,1.0,7392847500.0,22.7237788156879,0.012823728813559322,True,False
2024-02-01,43082.94,189150.0,503.48,14750000.0,2254140000.0,0.052199999999999996,8149138101.0,10229353900.0,-4334355799.0,0.0,1.0,7426330000.0,22.728297630173408,0.012823728813559322,True,False
2024-02-02,43200.0,189150.0,500.1,14750000.0,2254140000.0,0.052300000000000006,8171280000.0,10229353900.0,-4312213900.0,0.0,1.0,7376475000.0,22.72156171917496,0.012823728813559322,True,False
2024-02-03,43011.09,189150.0,500.1,14750000.0,2254140000.0,0.052300000000000006,8135547673.499999,10229353900.0,-4347946226.500001,0.0,1.0,7376475000.0,22.72156171917496,0.012823728813559322,True,False
2024-02-04,42582.88,189150.0,500.1,14750000.0,2254140000.0,0.052300000000000006,8054551751.999999,10229353900.0,-4428942148.000001,0.0,1.0,7376475000.0,22.72156171917496,0.012823728813559322,True,False
2024-02-05,42708.7,189150.0,490.6,14750000.0,2254140000.0,0.052199999999999996,8078350604.999999,10229353900.0,-4405143295.000001,0.0,1.0,7236350000.0,22.70238277257449,0.012823728813559322,True,False
2024-02-06,43098.95,190000.0,498.0,14750000.0,2254140000.0,0.052300000000000006,8188800499.999999,10229353900.0,-4294693400.000001,0.0,1.0,7345500000.0,22.717353717774756,0.01288135593220339,True,False
2024-02-07,44349.6,190000.0,508.01,14750000.0,2254140000.0,0.052300000000000006,8426424000.0,10229353900.0,-4057069900.0,0.0,1.0,7493147500.0,22.737254773174207,0.01288135593220339,True,False
2024-02-08,45288.65,190000.0,587.81,14904000.0,2254140000.0,0.052300000000000006,8604843500.0,10229353900.0,-3878650400.0,0.0,1.0,8760720240.0,22.893543957692984,0.01274825550187869,True,False
2024-02-09,47132.77,190000.0,646.32,14904000.0,2254140000.0,0.0524,8955226300.0,10229353900.0,-3528267600.0,0.0,1.0,9632753280.0,22.988434928435016,0.01274825550187869,True,False
2024-02-10,47751.09,190000.0,646.32,14904000.0,2254140000.0,0.0524,9072707100.0,10229353900.0,-3410786800.0,0.0,1.0,9632753280.0,22.988434928435016,0.01274825550187869,True,False
2024-02-11,48299.99,190000.0,646.32,14904000.0,2254140000.0,0.0524,9176998100.0,10229353900.0,-3306495800.0,0.0,1.0,9632753280.0,22.988434928435016,0.01274825550187869,True,False
2024-02-12,49917.27,190000.0,717.52,14904000.0,2254140000.0,0.052300000000000006,9484281300.0,10229353900.0,-2999212600.0,0.0,1.0,10693918080.0,23.092941013073307,0.01274825550187869,True,False
2024-02-13,49699.59,190000.0,686.02,14904000.0,2254140000.0,0.0525,9442922100.0,10229353900.0,-3040571800.0,0.0,1.0,10224442080.0,23.048046973083412,0.01274825550187869,True,False
2024-02-14,51795.17,190000.0,769.88,14904000.0,2254140000.0,0.052300000000000006,9841082300.0,10229353900.0,-2642411600.0,0.0,1.0,11474291520.0,23.163374849810484,0.01274825550187869,True,False
2024-02-15,51880.0,190000.0,718.0,14904000.0,2254140000.0,0.052300000000000006,9857200000.0,10229353900.0,-2626293900.0,0.0,1.0,10701072000.0,23.093609760311786,0.01274825550187869,True,False
2024-02-16,52124.11,190000.0,699.56,14904000.0,2254140000.0,0.0524,9903580900.0,10229353900.0,-2579913000.0,0.0,1.0,10426242240.0,23.067591757244553,0.01274825550187869,True,False
2024-02-17,51642.64,190000.0,699.56,14904000.0,2254140000.0,0.0524,9812101600.0,10229353900.0,-2671392300.0,0.0,1.0,10426242240.0,23.067591757244553,0.01274825550187869,True,False
2024-02-18,52137.67,190000.0,699.56,14904000.0,2254140000.0,0.0524,9906157300.0,10229353900.0,-2577336600.0,0.0,1.0,10426242240.0,23.067591757244553,0.01274825550187869,True,False
2024-02-19,51774.73,190000.0,699.56,14904000.0,2254140000.0,0.0524,9837198700.0,10229353900.0,-2646295200.0,0.0,1.0,10426242240.0,23.067591757244553,0.01274825550187869,True,False
2024-02-20,52258.82,190000.0,704.98,15004000.0,2254140000.0,0.0524,9929175800.0,10229353900.0,-2554318100.0,0.0,1.0,10577519920.0,23.081996823799457,0.012663289789389496,True,False
2024-02-21,51849.39,190000.0,672.8,15004000.0,2254140000.0,0.0524,9851384100.0,10229353900.0,-2632109800.0,0.0,1.0,10094691200.0,23.035275498842655,0.012663289789389496,True,False
2024-02-22,51288.42,190000.0,713.15,15004000.0,2254140000.0,0.0525,9744799800.0,10229353900.0,-2738694100.0,0.0,1.0,10700102600.0,23.093519167153346,0.012663289789389496,True,False
2024-02-23,50744.15,190000.0,687.44,15004000.0,2254140000.0,0.0526,9641388500.0,10229353900.0,-2842105400.0,0.0,1.0,10314349760.0,23.056801943188884,0.012663289789389496,True,False
2024-02-24,51568.22,193000.0,687.44,15004000.0,2254140000.0,0.0526,9952666460.0,10229353900.0,-2530827440.0,0.0,1.0,10314349760.0,23.056801943188884,0.012863236470274594,True,False
2024-02-25,51728.85,193000.0,687.44,15004000.0,2254140000.0,0.0526,9983668050.0,10229353900.0,-2499825850.0,0.0,1.0,10314349760.0,23.056801943188884,0.012863236470274594,True,False
2024-02-26,54476.47,193000.0,796.48,15004000.0,2254140000.0,0.0526,10513958710.0,10229353900.0,-1969535190.0,0.0,1.0,11950385920.0,23.20402940936314,0.012863236470274594,True,False
2024-02-27,57037.34,193000.0,871.8,15004000.0,2254140000.0,0.0525,11008206620.0,10229353900.0,-1475287280.0,0.0,1.0,13080487200.0,23.29438742998821,0.012863236470274594,True,False
2024-02-28,62432.1,193000.0,962.95,15004000.0,2254140000.0,0.0524,12049395300.0,10229353900.0,-434098600.0,0.0,1.0,14448101800.0,23.393828879554135,0.012863236470274594,True,False
2024-02-29,61130.98,193000.0,1022.84,15004000.0,2254140000.0,0.0525,11798279140.0,10229353900.0,-685214760.0,0.0,1.0,15346691360.0,23.45416574116631,0.012863236470274594,True,False
2024-03-01,62387.9,193000.0,1079.39,15004000.0,2254140000.0,0.052300000000000006,12040864700.0,10229353900.0,-442629200.0,0.0,1.0,16195167560.000002,23.50797873591939,0.012863236470274594,True,False
2024-03-02,61987.28,193000.0,1079.39,15004000.0,2254140000.0,0.052300000000000006,11963545040.0,10229353900.0,-519948860.0,0.0,1.0,16195167560.000002,23.50797873591939,0.012863236470274594,True,False
2024-03-03,63113.97,193000.0,1079.39,15004000.0,2254140000.0,0.052300000000000006,12180996210.0,10229353900.0,-302497690.0,0.0,1.0,16195167560.000002,23.50797873591939,0.012863236470274594,True,False
2024-03-04,68245.71,193000.0,1334.01,15004000.0,2254140000.0,0.0524,13171422030.000002,10229353900.0,687928130.0000019,687928130.0000019,687928130.0000019,20015486040.0,3.3705771846515,0.012863236470274594,False,False
2024-03-05,63724.01,193000.0,1051.01,15004000.0,2254140000.0,0.052300000000000006,12298733930.0,10229353900.0,-184759970.0,0.0,1.0,15769354040.0,23.48133427576346,0.012863236470274594,True,False
2024-03-06,66074.04,193000.0,1246.21,15004000.0,2254140000.0,0.0524,12752289719.999998,10229353900.0,268795819.9999981,268795819.9999981,268795819.9999981,18698134840.0,4.242226998758888,0.012863236470274594,False,False
2024-03-07,66823.17,193000.0,1300.02,15004000.0,2254140000.0,0.0524,12896871810.0,10229353900.0,413377910.0,413377910.0,413377910.0,19505500080.0,3.8540895492761904,0.012863236470274594,False,False
2024-03-08,68124.19,205000.0,1425.59,15004000.0,2254140000.0,0.0524,13965458950.0,10229353900.0,1481965050.0,1481965050.0,1481965050.0,21389552360.0,2.669533651739238,0.013663023193814983,False,False
2024-03-09,68313.27,205000.0,1425.59,15004000.0,2254140000.0,0.0524,14004220350.0,10229353900.0,1520726450.0,1520726450.0,1520726450.0,21389552360.0,2.6437144470203693,0.013663023193814983,False,False
2024-03-10,68955.88,205000.0,1425.59,15004000.0,2254140000.0,0.0524,14135955400.000002,10229353900.0,1652461500.000002,1652461500.000002,1652461500.000002,21389552360.0,2.560636600900079,0.013663023193814983,False,False
2024-03-11,72078.1,205000.0,1484.23,15004000.0,2254140000.0,0.0524,14776010500.000002,10229353900.0,2292516600.000002,2292516600.000002,2292516600.000002,22269386920.0,2.273562785353031,0.013663023193814983,False,False
2024-03-12,71452.01,205000.0,1593.35,15004000.0,2254140000.0,0.0525,14647662049.999998,10229353900.0,2164168149.999998,2164168149.999998,2164168149.999998,23906623400.0,2.402119488958575,0.013663023193814983,False,False
2024-03-13,73072.41,205000.0,1766.15,15004000.0,2254140000.0,0.0525,14979844050.0,10229353900.0,2496350150.0,2496350150.0,2496350150.0,26499314600.0,2.362289143383385,0.013663023193814983,False,False
2024-03-14,71388.94,205000.0,1676.85,15004000.0,2254140000.0,0.0525,14634732700.0,10229353900.0,2151238800.0,2151238800.0,2151238800.0,25159457400.0,2.45919000336731,0.013663023193814983,False,False
2024-03-15,69499.85,205000.0,1782.36,15004000.0,2254140000.0,0.0525,14247469250.000002,10229353900.0,1763975350.000002,1763975350.000002,1763975350.000002,26742529440.0,2.7186851775028837,0.013663023193814983,False,False
2024-03-16,65300.63,205000.0,1782.36,15004000.0,2254140000.0,0.0525,13386629150.0,10229353900.0,903135250.0,903135250.0,903135250.0,26742529440.0,3.3881381193317215,0.013663023193814983,False,False
2024-03-17,68393.48,205000.0,1782.36,15004000.0,2254140000.0,0.0525,14020663400.0,10229353900.0,1537169500.0,1537169500.0,1537169500.0,26742529440.0,2.856312422825076,0.013663023193814983,False,False
2024-03-18,67609.99,214246.0,1502.76,15004000.0,2254140000.0,0.0525,14485169917.54,10229353900.0,2001676017.540001,2001676017.540001,2001676017.540001,22547411040.0,2.4216354112048055,0.014279258864302853,False,False
2024-03-19,61937.4,214246.0,1417.5,15004000.0,2254140000.0,0.0524,13269840200.4,10229353900.0,786346300.3999996,786346300.3999996,786346300.3999996,21268170000.0,3.2975695866711088,0.014279258864302853,False,False
2024-03-20,67840.51,214246.0,1546.52,15004000.0,2254140000.0,0.0524,14534557905.46,10229353900.0,2051064005.459999,2051064005.459999,2051064005.459999,23203986080.0,2.425965392151046,0.014279258864302853,False,False
2024-03-21,65501.27,214246.0,1599.29,15004000.0,2254140000.0,0.0525,14033385092.42,10229353900.0,1549891192.42,1549891192.42,1549891192.42,23995747160.0,2.7396918829507886,0.014279258864302853,False,False
2024-03-22,63796.64,214246.0,1523.0,15004000.0,2254140000.0,0.0524,13668174933.44,10229353900.0,1184681033.4400005,1184681033.4400005,1184681033.4400005,22851092000.0,2.959525337871169,0.014279258864302853,False,False
2024-03-23,63990.01,214246.0,1523.0,15004000.0,2254140000.0,0.0524,13709603682.460001,10229353900.0,1226109782.460001,1226109782.460001,1226109782.460001,22851092000.0,2.925152527391039,0.014279258864302853,False,False
